conv_id,turn_no,speaker,utterance,emotion,empathy,politeness
16,12,counselor,"Thanks for the location . Please do visit Motinagar Police station for registering your complain . Address : XYZ lane , Motinagar Police Station , Motinagar , Lucknow , UP - 987654  ",,highly empathetic,highly polite
16,13,victim,Ok thanks for address .,grateful,,
16,14,counselor,May I provide any other support to you ?,,highly empathetic,low polite
16,15,victim,"Yes , please share me the name of in-charge ? ",afraid,,
16,16,counselor,Mr. Amitabh Ghosh is the Thana in-charge of Motinagar police Station .,,highly empathetic,impolite
16,17,victim,Ok thanks for info . You are great .,grateful,,
16,18,counselor,Do you need any other help ?,,non empathetic,low polite
16,19,victim,No thanks . Bye .,sad,,
16,20,counselor,Please feel free to contact Rakshak anytime . Have a pleasant day !,,highly empathetic,highly polite
17,0,counselor,Hi this is rakshak to help you in secure environment .,,highly empathetic,highly polite
17,1,victim,I am being tortured at my own home . I need help .,afraid,,
17,2,counselor,Yes i am here to help . May i know to whom i am talking ?,,low empathetic,highly polite
17,3,victim,"I am Supriya Singh , 25 years old . ",surprised,,
17,4,counselor,"Hi Supriya , Please share me your problem in detail ?  ",,non empathetic,highly polite
17,5,victim,My husband does not give a single peny to me . I have to request him for my every single need . My husband limits my access to the resources whether it is money or any other thing that I need .,angry,,
17,6,counselor,"Ok , have you discuss this to your parents ? ",,non empathetic,low polite
17,7,victim,"Yes , i have discussed with them . My mother is saying husband is the whole and sole in women's life . Whatever bastard does , just accept it . ",trusting,,
17,8,counselor,"Ok , here are the few assistance you can go through : Police Complain , NGOs Help , Women Assistance , Legal Help , SIUCAW Help . ",,non empathetic,low polite
17,9,victim,I want to go for police complain . Please tell me how can I do complain against him .,hopeful,,
17,10,counselor,"Ok sure , Would you like to go for online/offline support ? ",,low empathetic,highly polite
17,11,victim,I want to go for offline police complain .,hopeful,,
17,12,counselor,"Ok , please share me your current location ? ",,non empathetic,low polite
17,13,victim,"I live in Bholidih , Dhanbad , Jharkhand - 828302 . ",content,,
17,14,counselor,"Ok thanks for location . Here is the details : Bholidih Police Station , D K Thakur ( Inspector in-charge ) , 98548##### . ",,highly empathetic,highly polite
17,15,victim,Thank you very much for this information .,grateful,,
17,16,counselor,Do you need some other support ?,,non empathetic,low polite
17,17,victim,"No , thanks . ",sad,,
17,18,counselor,Ok take care . Have a great day .,,low empathetic,highly polite
18,0,counselor,Hi this is rakshak to help you in secure environment .,,highly empathetic,highly polite
18,1,victim,I am being tortured at my own home . I need help .,afraid,,
18,2,counselor,Yes i am here to help . May i know to whom i am talking with ?,,low empathetic,highly polite
18,3,victim,"I am Supriya Singh , 25 years old . ",surprised,,
18,4,counselor,"Hi Supriya , Please share me your problem in detail ?  ",,non empathetic,highly polite
18,5,victim,My husband does not give a single peny to me . I have to request him for my every single need . My husband limits my access to the resources whether it is money or any other thing that I need .,angry,,
18,6,counselor,"Ok , have you discuss this to your parents ? ",,non empathetic,low polite
18,7,victim,"Yes , i have discussed with them . My mother is saying husband is the whole and sole in women's life . Whatever bastard does , just accept it . ",trusting,,
18,8,counselor,"Ok , here are the few assistance you can go through : Police Complain , NGOs Help , Women Assistance , Legal Help , SIUCAW Help . ",,non empathetic,low polite
18,9,victim,I want to go for NGOs help .,hopeful,,
18,10,counselor,"Ok sure , please share me your location ? ",,highly empathetic,highly polite
18,11,victim,"I live in Bokaro Sector-4 , Jharkhand - 828302 ",content,,
18,12,counselor,"Ok thanks for your location . Here is the details . Mahila Suraksha , Meena Sharma 98578##### , Sector-4 , Bokaro , Jharkhand - 88578 .  ",,highly empathetic,highly polite
18,13,victim,Thanks for the help .,grateful,,
18,14,counselor,Do you need some other assistance ?,,non empathetic,low polite
18,15,victim,"No , thanks .   ",sad,,
18,16,counselor,Ok take care . Have a great day .,,low empathetic,highly polite
19,0,counselor,Hi this is rakshak to help you in secure environment .,,highly empathetic,highly polite
19,1,victim,I am being tortured at my own home . I need help .,afraid,,
19,2,counselor,Yes i am here to help . May i know to whom i am talking with ?,,low empathetic,highly polite
19,3,victim,"I am Supriya Singh , 25 years old . ",surprised,,
19,4,counselor,"Hi Supriya , Please share me your problem in detail ?  ",,non empathetic,highly polite
19,5,victim,My husband does not give a single peny to me . I have to request him for my every single need . My husband limits my access to the resources whether it is money or any other thing that I need .,angry,,
19,6,counselor,"Ok , have you discuss this to your parents ? ",,non empathetic,low polite
19,7,victim,"Yes , i have discussed with them . My mother is saying husband is the whole and sole in women's life . Whatever bastard does , just accept it . ",trusting,,
19,8,counselor,"Ok , here are the few assistance you can go through : Police Complain , NGOs Help , Women Assistance , Legal Help , SIUCAW Help . ",,non empathetic,low polite
19,9,victim,Please provide me assistance of Women Support Group .,grateful,,
19,10,counselor,"Ok sure , please share me your current location ? ",,highly empathetic,highly polite
19,11,victim,"I live in Hirapur , Dhanbad - 828305 . ",content,,
19,12,counselor,"Ok sure , here is the details : Hirapur Mahila Mandal , Hirapur Dhanbad , Mohini Tiwari , 98578##### .  ",,low empathetic,low polite
19,13,victim,Thanks for the information .,grateful,,
19,14,counselor,Do you need some other assistance ?,,non empathetic,low polite
19,15,victim,How far it is from my location ?,afraid,,
19,16,counselor,Yes its 2.3 km away from your location .,,non empathetic,low polite
19,17,victim,Thanks for the information .,grateful,,
19,18,counselor,Do you need some other assistance ?,,non empathetic,low polite
19,19,victim,"Nope , that's all . ",angry,,
19,20,counselor,Ok take care . Have a great day .,,low empathetic,highly polite
20,0,counselor,Hi this is rakshak to help you in secure environment .,,highly empathetic,highly polite
20,1,victim,I am being tortured at my own home . I need help .,afraid,,
20,2,counselor,Yes i am here to help . May i know to whom i am talking with ?,,low empathetic,highly polite
20,3,victim,"I am Supriya Singh , 25 years old . ",surprised,,
20,4,counselor,"Hi Supriya , Please share me your problem in detail ?  ",,non empathetic,highly polite
20,5,victim,My husband does not give a single peny to me . I have to request him for my every single need . My husband limits my access to the resources whether it is money or any other thing that I need .,angry,,
20,6,counselor,"Ok , have you discuss this to your parents ? ",,non empathetic,low polite
20,7,victim,"Yes , i have discussed with them . My mother is saying husband is the whole and sole in women's life . Whatever bastard does , just accept it . ",trusting,,
20,8,counselor,"Ok , here are the few assistance you can go through : Police Complain , NGOs Help , Women Assistance , Legal Help , SIUCAW Help . ",,non empathetic,low polite
20,9,victim,I want legal help .,hopeful,,
20,10,counselor,"Ok sure , please share me your location .   ",,non empathetic,highly polite
20,11,victim,"I live in Hirapur , Dhanbad - 876543 . ",content,,
20,12,counselor,"ok thanks , here is details : Adv. R R Sharma 89787##### , Adv. Rohan Kumar 85789##### , Adv. D K Bose 98579##### .    ",,highly empathetic,highly polite
20,13,victim,Can you please provide me the address of Adv. Rohan Kumar ?,afraid,,
20,14,counselor,"Yes Sure , Adv. Rohan Kumar 85789##### , Near Hirapur , Dhanbad - 876442 . ",,low empathetic,low polite
20,15,victim,Thanks for the help .,grateful,,
20,16,counselor,Do you need some other assistance ?,,non empathetic,low polite
20,17,victim,"No , thanks . ",sad,,
20,18,counselor,Ok take care . Have a great day .,,low empathetic,highly polite
21,0,counselor,Hi this is rakshak to help you in secure environment .,,highly empathetic,highly polite
21,1,victim,I am being tortured at my own home . I need help .,afraid,,
21,2,counselor,Yes i am here to help . May i know to whom i am talking with ?,,low empathetic,highly polite
21,3,victim,"I am Supriya Singh , 25 years old . ",surprised,,
21,4,counselor,"Hi Supriya , Please share me your problem in detail ?  ",,non empathetic,highly polite
21,5,victim,My husband does not give a single peny to me . I have to request him for my every single need . My husband limits my access to the resources whether it is money or any other thing that I need .,angry,,
21,6,counselor,"Ok , have you discuss this to your parents ? ",,non empathetic,low polite
21,7,victim,"Yes , i have discussed with them . My mother is saying husband is the whole and sole in women's life . Whatever bastard does , just accept it . ",trusting,,
21,8,counselor,"Ok , here are the few assistance you can go through : Police Complain , NGOs Help , Women Assistance , Legal Help , SIUCAW Help . ",,non empathetic,low polite
21,9,victim,I want to go for police complain . Please tell me how can I do complain against him .,hopeful,,
21,10,counselor,I want to file online police complain .,,highly empathetic,low polite
21,11,victim,"Ok sure , please share me your state location ? ",hopeful,,
21,12,counselor,I  am a resident of Jharkhand .,,non empathetic,low polite
21,13,victim,Ok thanks for your state location . Here is the link for complain : www.jhpolicefir.gov.in .,grateful,,
21,14,counselor,Thanks for providing the link .,,highly empathetic,highly polite
21,15,victim,May i help you with some other assistance ?,sentimental,,
21,16,counselor,Is is a free of cost service ?,,non empathetic,impolite
21,17,victim,Yes its free of cost 24*7 .,content,,
21,18,counselor,Thanks for this help .,,highly empathetic,highly polite
21,19,victim,Do you need some other assistance ?,afraid,,
